Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;MPN;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email when the quantity is under this level;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories  (x,y,z...)
35;1;AKORDEON W FILHARMONII;Filharmonia;30.00;5;15;0;null;null;null;null;event-35;null;null;Filharmonia Kaliska;0000000000035;00000000035;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Filharmonia Kaliska<br/><b>Miasto</b>: Kalisz<br/><b>Lokacja</b>: Aula im. prof. Jerzego Rubińskiego w Kaliszu<br/><b>Czas</b>: 26.11.2021 , g. 19:30 (piątek)";"W programie:<br/>Giacomo Puccini - Preludio sinfonico<br/>Mikołaj Majkusiak - Chamber Concerto na akordeon i orkiestrę smyczkową<br/><br/>Antonín Dvořák – VII Symfonia d-moll op. 70<br/><br/>Wykonawcy:<br/><br/>Klaudiusz Baran – akordeon<br/><br/>Orkiestra Symfoniczna Filharmonii Kaliskiej<br/>Bartosz Żurakowski - dyrygent<br/><br/>Klaudiusz Baran<br/>Akordeonista i bandoneonista, profesor Uniwersytetu Muzycznego im. Fryderyka Chopina, gdzie od 2016 pełni funkcję Rektora. Jest laureatem m.in. I nagrody w Ogólnopolskim Konkursie Akordeonowym w Katowicach w 1993, I nagrody w Międzynarodowym Konkursie Akordeonowym w Castelfidardo (Włochy) w 1997 oraz I nagrody w Międzynarodowym Konkursie Akordeonowym w Paryżu w 1997. Wspólnie koncertował z takimi artystami jak: Roby Lakatos, Ivan Monighetti, Julius Berger, Susana Moncayo von Hase, Krzysztof Jakowicz, Konstanty Andrzej Kulka, Tomasz Strahl, Andrzej Bauer, Michał Nagy, Vadim Brodski, Waldemar Malicki, Paweł Gusnar, Royal String Quartet i innymi.<br/>W marcu 2009 miał okazję, w ramach „Amber Road Festiwal” w Kaliszu wspólnie z niemieckim wiolonczelistą Juliusem Bergerem i Orkiestrą Filharmonii Kaliskiej pod dyrekcją Adama Klocka wykonać kompozycję Sofii Gubaiduliny Siedem słów Chrystusa na krzyżu w obecności i z udziałem kompozytorki.<br/>Profesor Klaudiusz Baran w kadencji 2012–2016 pełnił funkcję prorektora ds. artystycznych. W wyborach 2016 został wybrany rektorem Uniwersytetu Muzycznego Fryderyka Chopina.<br/>Odznaczony Brązowym Medalem Zasłużony Kulturze Gloria Artis.";filharmonia;AKORDEON W FILHARMONII;null;null;35;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/955/o/akordeon-w-filharmonii-bilety.jpg;AKORDEON W FILHARMONII;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
36;1;SUPERPUCHAR POLSKI W SZACHACH Duda vs Wojtaszek;Filharmonia;15.00;5;7.5;0;null;null;null;null;event-36;null;null;Filharmonia Pomorska im. Ignacego Jana Paderewskiego w Bydgoszcz;0000000000036;00000000036;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Filharmonia Pomorska im. Ignacego Jana Paderewskiego w Bydgoszczy<br/><b>Miasto</b>: Bydgoszcz<br/><b>Lokacja</b>: Filharmonia Pomorska w Bydgoszczy<br/><b>Czas</b>: 27.11.2021 , g. 09:30 (sobota)";"Organizator: Klub Sportowy Gwiazda<br/>Superpuchar Polski w szachach będzie rozegrany w formie meczu między dwoma najlepszymi krajowymi szachistami - Janem Krzysztofem Dudą a Radosławem Wojtaszkiem.<br/><br/>Arcymistrz Duda jest liderem polskiej listy rankingowej i zdobywcą tegorocznego Pucharu Świata, w którym pokonał m.in. mistrza świata Magnusa Carlsena.<br/><br/>Arcymistrz Wojtaszek jest aktualnym mistrzem Polski w szachach. Transmisja na żywo będzie widoczna w stacji Polsat Sport oraz na kanale YouTube Polskiego Związku Szachowego.<br/><br/>Pod patronatem honorowym ministra Łukasza Schreibera";filharmonia;SUPERPUCHAR POLSKI W SZACHACH Duda vs Wojtaszek;null;null;36;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/710/o/duda-wojtaszek.jpg;SUPERPUCHAR POLSKI W SZACHACH Duda vs Wojtaszek;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
37;1;B JAK BALETOTWARTA PRÓBA BALETU;Filharmonia;33.00;5;16.5;0;null;null;null;null;event-37;null;null;Opera Bałtycka w Gdańsku;0000000000037;00000000037;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Opera Bałtycka w Gdańsku<br/><b>Miasto</b>: Gdańsk<br/><b>Lokacja</b>: Opera Bałtycka w Gdańsku<br/><b>Czas</b>: 27.11.2021 , g. 11:00 (sobota)";"B jak balet<br/>Otwarta próba baletu<br/><br/>„BALET TO NIE TECHNIKA, ALE DROGA EKSPRESJI, KTÓRA JEST BLIŻEJ WNĘTRZA CZŁOWIEKA NIŻ COKOLWIEK”<br/>George Borodin<br/><br/>Zapraszamy w sobotnie przedpołudnie na otwarte próby zespołu baletu Opery Bałtyckiej w Gdańsku. W pierwszej części będzie to typowa lekcja tańca klasycznego, w drugiej – próba do spektaklu.<br/>Codzienność tancerzy, dostrajanie ciała do spektakli i przekraczanie własnych granic – możecie doświadczyć tego na żywo obserwując piękno tańca.";filharmonia;B JAK BALET/OTWARTA PRÓBA BALETU;null;null;37;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/405/o/b1-707x1000-bjakbalet-plakat-b-1-easy-resizecom.jpg;B JAK BALETOTWARTA PRÓBA BALETU;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
38;1;KLIMAKTERIUM... I JUŻ - wydarzenie zewnętrzne;Filharmonia;100.00;5;50;0;null;null;null;null;event-38;null;null;Filharmonia Sudecka im. Józefa Wiłkomirskiego w Wałbrzychu;0000000000038;00000000038;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Filharmonia Sudecka im. Józefa Wiłkomirskiego w Wałbrzychu<br/><b>Miasto</b>: Wałbrzych<br/><b>Lokacja</b>: Filharmonia Sudecka w Wałbrzychu<br/><b>Czas</b>: 27.11.2021 , g. 16:00 (sobota)";"Klimakterium ... i już (coś między kabaretem, musicalem a farsą)<br/>Spektakl Klimakterium... i już to przyjemny wieczorek z babami i dla bab, a jego wiodącym tematem jest słowo, którego na co dzień się nie wymawia. Cztery przyjaciółki, spotkawszy się w butiku prowadzonym przez jedną z nich, przekuwają drażliwy problem menopauzy na pioseneczki i tańce. O trapiących je dolegliwościach śpiewają do dobrze znanych melodii, np. o uderzeniach gorąca do nut piosenki Kuba, wyspa jak wulkan.<br/>Bohaterkami musicalu są cztery kobiety w wieku menopauzalnym. Wszystkie mają problemy, z którymi muszą się uporać. Pragniemy pokazać, że klimakterium jest wpisane w życie kobiety - mają je bohaterki występujące na scenie, ale także kobiety siedzące na widowni - miały, mają albo będą je miały. Jest to czas dla kobiety trudny, co wcale nie znaczy, ze beznadziejny. Ważna jest świadomość wspólnoty pewnych doświadczeń - kobiety siedzące na widowni dowiadują się, że ich dolegliwości nie są czymś wyjątkowym. Mimo iż menopauza dotyczy wszystkich kobiet, jest to temat wstydliwy, a co za tym idzie - starannie pomijany.Poprzez spektakl pragniemy zilustrować, w sposób zrozumiały, przystępny i humorystyczny, jak rożnymi sposobami można sobie z tym radzić. Jedne bohaterki chcą się poddać zastępczej terapii hormonalnej , inne boją się jej i wybierają ziołolecznictwo, jeszcze inne idą w kierunku jogi lub ćwiczeń gimnastycznych.<br/>Sztuka ma pokazywać owe różne zachowania, zawsze jednak w sposób humorystyczny - tym bardziej, że sam humor jest doskonałym lekarstwem (bez skutków ubocznych). Śmiejąc się łatwiej znosimy przeciwności losu.<br/><br/>W spektaklu występują zamiennie następujące aktorki:<br/><br/>PAMELA:<br/>MALINA:<br/>KRYCHA:<br/>ZOSIA:";filharmonia;KLIMAKTERIUM... I JUŻ - wydarzenie zewnętrzne;null;null;38;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1125/o/klimakterium-i-juz-plakat.jpg;KLIMAKTERIUM... I JUŻ - wydarzenie zewnętrzne;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
39;1;10 TENORÓW;Filharmonia;100.00;5;50;0;null;null;null;null;event-39;null;null;Filharmonia Świętokrzyska im Oskara Kolberga;0000000000039;00000000039;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Filharmonia Świętokrzyska im Oskara Kolberga<br/><b>Miasto</b>: Kielce<br/><b>Lokacja</b>: Filharmonia Świętokrzyska im. Oskara Kolberga w Kielcach<br/><b>Czas</b>: 27.11.2021 , g. 16:00 (sobota)";"10 TENORÓW przynoszą miłość do Polski<br/>Trasa koncertowa 10 utalentowanych wokalistów gwarantuje pasję i uśmiech na twarzy. Najbardziej ekscytująca grupa wokalna 10 TENORÓW zaśpiewa dosłownie wszystko – od najlepszych piosenek romantyczny pop, ballad rockowych po utwory ludowe aż do arii operowej. Nic dziwnego – jest ich aż DZIESIĘCIU, więc i repertuar szeroki i możliwości znaczące. Ale to przecież nie jest cała prawda o 10 Tenorach z Polski i Ukrainy – ważnym elementem jest perfekcja z jaką wykonują muzykę, oraz skala talentu który posiadają. Jakie są rezultaty tego spotkania? Oceńcie Państwo sami…<br/><br/>REPERTUAR<br/><br/>Część I<br/>1. Muzyka z filmu VABANK<br/>2. FOREVER AND EVER z repertuaru DEMISA ROUSSOSA<br/>3. CANTO DELLA TERRA z repertuaru ANDREA BOCELLEGO<br/>4. LA SPAGNOLA<br/>5. NON TI SCORDAR DI ME<br/>6. Duet Artystki, artystki, artystki z variétés z operetki KSIĘŻNICZKA CZARDASZA<br/>7. Ludowa pieśń ukraińska AKSAMITKI<br/>8. Aria DI QUELLA PIRA z opery TRUBADUR<br/>9. MARECHIARE<br/>10. La donna é mobile z opery RIGOLETTO<br/>11. CANT’T HELP FALLING IN LOVE z repertuaru ELVISA PRESLEYA<br/>12. LA DANZA (TARANTELLA)<br/>13. Toast z opery TRAVIATA<br/><br/>Część II<br/>14. Deszczowa piosenka<br/>15. BELLE z musicalu DZWONNIK Z NOTRE DAME<br/>16. LA BAMBA<br/>17. IL MONDO z repertuaru IL VOLO<br/>18. MARINA z repertuaru GIPSY KINGS<br/>19. MISERERE<br/>20. LOVE ME TONIGHT z repertuaru TOMA JONESA<br/>21. ALWAYS LOOK ON THE BRIGHT SIDE OF LIVE z filmu ŻYWOT BRIANA<br/>22. HUCUŁKA KSENIA<br/>23. ZACZNIJ OD BACHA<br/>24. POTPOURRI<br/>25. Con Te Partirò / Libertà<br/>26. WE ARE THE CHAMPIONS";filharmonia;10 TENORÓW;null;null;39;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1251/o/ulotkaa4-10-tenorow-tyl-druk-1.jpg;10 TENORÓW;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
40;1;WIECZÓR MŁODEJ CHOREOGRAFII;Filharmonia;33.00;5;16.5;0;null;null;null;null;event-40;null;null;Opera Bałtycka w Gdańsku;0000000000040;00000000040;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Opera Bałtycka w Gdańsku<br/><b>Miasto</b>: Gdańsk<br/><b>Lokacja</b>: Opera Bałtycka w Gdańsku<br/><b>Czas</b>: 27.11.2021 , g. 18:00 (sobota)";"";filharmonia;WIECZÓR MŁODEJ CHOREOGRAFII;null;null;40;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/405/o/fb-wieczorchoreo2021-wydarzenie.png;WIECZÓR MŁODEJ CHOREOGRAFII;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
41;1;Tre Voci  Cappella Gedanensis;Filharmonia;80.00;5;40;0;null;null;null;null;event-41;null;null;Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku;0000000000041;00000000041;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku<br/><b>Miasto</b>: Gdańsk<br/><b>Lokacja</b>: Polska Filharmonia Bałtycka im. Fryderyka Chopina w Gdańsku<br/><b>Czas</b>: 27.11.2021 , g. 18:00 (sobota)";"Tre Voci oraz Cappella Gedanensis<br/>Tenorzy, artyści nowej generacji, przepełnieni miłością do ludzi i świata, w którym ponad wszystkimi podziałami króluje muzyka. Trzy indywidualności, trzy zróżnicowane głosy i jedna wielka przyjaźń. Z takiej mieszanki stworzył się charyzmatyczny koktajl, którego największym atutem są występy na żywo.<br/>TRE VOCI już od ponad sześciu lat wzbudza zachwyt publiczności na całym świecie od Tajlandii, przez USA i Kanadę, po największe sale koncertowe w Polsce.<br/><br/>Koncert TRE VOCI to wyjątkowa mieszanka muzyki filmowej, największych hitów muzyki rozrywkowej i crossocerowej, w wyjątkowych aranżacjach, okraszona dużą dawką humoru. Tenorom TRE VOCI towarzyszy na scenie niezrównany TRE VOCI Band.";filharmonia;Tre Voci & Cappella Gedanensis;null;null;41;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/244/o/tre-voci-andrzejki-2021v1.jpg;Tre Voci  Cappella Gedanensis;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
42;1;DOKTOR ŻYWAGO, L. Simon, musical;Filharmonia;63.00;5;31.5;0;null;null;null;null;event-42;null;null;Opera i Filharmonia Podlaska - Europejskie Centrum Sztuki w Biał;0000000000042;00000000042;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Opera i Filharmonia Podlaska - Europejskie Centrum Sztuki w Białymstoku imienia Stanisława Moniuszki<br/><b>Miasto</b>: Białystok<br/><b>Lokacja</b>: Opera i Filharmonia Podlaska – Europejskie Centrum Sztuki w Biały...<br/><b>Czas</b>: 27.11.2021 , g. 19:00 (sobota)";"Dzieło uznane za jedną z najpiękniejszych w literaturze światowej historii o miłości. Pełne emocji, ponadczasowe „love story” oczarowuje i porusza do głębi kolejne pokolenia fanów. Zawiłe losy tytułowego bohatera, Jurija Żywagi i jego kochanki Lary Guichard, rozgrywają się na tle historycznych przemian XX-wiecznej Rosji. Musical, którego polską premierę przygotowała Opera i Filharmonia Podlaska jest adaptacją zakazanej przez wiele lat w sowieckiej Rosji powieści Borysa Pasternaka. Maszynopis książki potajemnie wywieziony ze Związku Radzieckiego po raz pierwszy wydano we Włoszech. Zachód natychmiast docenił piękno i moc dzieła, przyznając Pasternakowi literacką Nagrodę Nobla, której przestraszony komunistyczną nagonką autor nigdy nie odebrał. „Doktor Żywago” nie jest wyłącznie historią burzliwego romansu, nagłych porywów serca, ale opowieścią o uczuciach, towarzyszących trudnym wyborom. W istocie spektakl to wielkie wyznanie miłości – aktualne bez względu na czasy i miejsce. A w kompozycjach Lucy Simon wybrzmiewają potężne emocje i drżenie serca – wszystko to, co najpiękniejsze w powieści wielkiego noblisty.<br/><br/>Ostrzeżenie dla widzów chorujących na epilepsję<br/>Dyrekcja Opery i Filharmonii Podlaskiej – Europejskiego Centrum Sztuki w Białymstoku imienia Stanisława Moniuszki informuje, że częstotliwość błysków świetlnych emitowanych ze sceny podczas spektaklu „Doktor Żywago” może sprowokować napady padaczkowe u pacjentów chorujących na tę chorobę. Zachęcamy do zajmowania miejsc w dalszej odległości od sceny.<br/><br/>Ostrzeżenie o znacznym nasileniu hałasu podczas spektaklu<br/>Dyrekcja Opery i Filharmonii Podlaskiej – Europejskiego Centrum Sztuki w Białymstoku imienia Stanisława Moniuszki informuje, że podczas spektaklu „Doktor Żywago” realizowane są efekty specjalne o znacznym nasileniu hałasu z użyciem materiałów pirotechnicznych i broni hukowej.";filharmonia;DOKTOR ŻYWAGO, L. Simon, musical;null;null;42;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/76/o/doktor-zywago-2021.jpg;DOKTOR ŻYWAGO, L. Simon, musical;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
43;1;Eufonie 2021 - Vondráček  Orkiestra Filharmonii Narodowej  Boreyko;Filharmonia;20.00;5;10;0;null;null;null;null;event-43;null;null;Narodowe Centrum Kultury;0000000000043;00000000043;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Narodowe Centrum Kultury<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Filharmonia Narodowa w Warszawie<br/><b>Czas</b>: 27.11.2021 , g. 19:30 (sobota)";"Najpiękniejsze brzmienia z Norwegii, Polski i Gruzji na wielki finał III edycji Festiwalu Eufonie! <br/><br/>Muzyka Krzysztofa Pendereckiego towarzyszy nam od samego początku – jego kompozycjami rozpoczęliśmy pierwszą i zakończyliśmy drugą edycję festiwalu. Tegoroczny koncert finałowy zainaugurujemy jego II Symfonią „Wigilijną”. W kolejnych częściach wysłuchamy Koncertu fortepianowego a-moll op. 16 Edvarda Griega – kompozytora, pianisty i dyrygenta, nazywanego twórcą narodowej szkoły muzycznej w Norwegii – oraz Morning Prayers pochodzącego z Gruzji Giji Kanczeliego.<br/>W tym polsko-norwesko-gruzińskim repertuarze wystąpią: zwyciężca Międzynarodowego Konkursu Muzycznego Królowej Elżbiety w 2016 roku, Lukáš Vondráček oraz Orkiestra Filharmonii Narodowej. Batutę oddajemy jej dyrektorowi artystycznemu, Andrzejowi Boreyce.<br/><br/>Program<br/><br/>Krzysztof Penderecki: II Symfonia „Wigilijna”<br/>***przerwa***<br/>Edward Grieg: Koncert fortepianowy a-moll op. 16<br/>Gija Kanczeli: Morning Prayers<br/><br/><br/><br/><br/>I strefa – 50 zł normalny, 35 zł ulgowy*<br/>II strefa – 35 zł normalny, 25 zł ulgowy*<br/>III strefa – 25 zł normalny, 15 zł ulgowy*<br/><br/><br/>I strefa – 60 zł normalny, 40 zł ulgowy*<br/>II strefa – 40 zł normalny, 30 zł ulgowy*<br/>III strefa – 30 zł normalny, 20 zł ulgowy*<br/><br/> emerytów, rencistów, uczniów, studentów i studentów zagranicznych (do 26. roku życia), doktorantów (do 35. roku życia), nauczycieli szkół i akademii muzycznych, posiadaczy Karty Dużej Rodziny, kobiet w ciąży oraz dla osób z niepełnosprawnościami i ich opiekunów. Melomanów poruszających się na wózkach Organizator festiwalu zaprasza na koncerty bezpłatnie po uprzedniej rezerwacji miejsca informując drogą mailową <br/>Każda osoba posiadająca odpowiednią legitymację (szkolną, studencką, doktorancką, nauczycielską ISIC, ZUS), Kartę Dużej Rodziny lub inny dokument poświadczający ma prawo do zakupu biletu ulgowego.<br/><br/>Organizatorzy: <br/>Mecenasem festiwalu jest: <br/><br/>www.eufonie.pl<br/><br/><br/><br/><br/><br/>The most beautiful sounds from Norway, Poland and Georgia for the grand finale of the 3rd edition of the Eufonie Festival!<br/><br/>Krzysztof Penderecki’s music has been accompanying us from the very beginning: it was with his compositions that we started the first and finished the second edition of the festival. We will inaugurate this year’s final concert with his No. 2 ‘.’ In the following parts, we will listen to the , Op. 16 by Edvard Grieg, composer, pianist and conductor, called the founder of the musical nationalism in Norway, and Morning Prayers by Giya Kancheli, a Georgian composer.<br/><br/>This Polish-Norwegian-Georgian repertoire will be performed by: winner of the 2016 Queen Elisabeth Competition,  Competition and . The baton will be taken by its artistic director, .<br/><br/><br/><br/><br/>1st zone – PLN 50 regular, PLN 35 reduced<br/>2nd zone – PLN 35 regular, PLN 25 reduced<br/>3rd zone – PLN 25 regular, PLN 15 reduced<br/><br/><br/>1st zone – PLN 60 regular, PLN 40 reduced<br/>2nd zone – PLN 40 regular, PLN 30 reduced<br/>3rd zone – PLN 30 regular, PLN 20 reduced<br/><br/><br/>Patron:<br/><br/>www.eufonie.pl";filharmonia;Eufonie 2021 - Vondráček / Orkiestra Filharmonii Narodowej / Boreyko;null;null;43;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/1063/o/eufonie2021-2711-vondracek-900x600.jpg;Eufonie 2021 - Vondráček  Orkiestra Filharmonii Narodowej  Boreyko;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
44;1;ECHO Rising Stars  Simply Quartet;Filharmonia;27.50;5;13.75;0;null;null;null;null;event-44;null;null;Narodowa Orkiestra Symfoniczna Polskiego Radia z siedzibą w Kato;0000000000044;00000000044;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Narodowa Orkiestra Symfoniczna Polskiego Radia z siedzibą w Katowicach<br/><b>Miasto</b>: Katowice<br/><b>Lokacja</b>: NOSPR w Katowicach<br/><b>Czas</b>: 27.11.2021 , g. 19:30 (sobota)";"Program<br/>Anton Webern<br/>„Fünf Sätze” na kwartet smyczkowy op. 5<br/><br/>Julia Lacherstorfer<br/>un:fold [zamówienie Wiener Konzerthaus, Wiener Musikverein, Elbphilharmonie Hamburg, Konzerthaus Dortmund i European Concert Hall Organisation]<br/><br/>Ludwig van Beethoven<br/>Kwartet smyczkowy cis-moll op. 131<br/><br/>Kwartet smyczkowy zyskał w XIX wieku sporą popularność, uosabiając tradycję domowego muzykowania i muzyki absolutnej. Jednocześnie kompozytorzy od początku testowali jego formalne ramy. Beethoven w późnych kwartetach szukał jedności przez różnicę – przez kontrasty, ale i powtórzenia. Temat fugi pojawia się w pierwszej i ostatniej z siedmiu aż części Kwartetu cis-moll, a całość przenika refleksyjne tempo adagio. Webern we wczesnym opusie zachowuje dużo szacunku dla gatunku i swojego poprzednika, podobnie jak i on działającego w Wiedniu (sto lat wcześniej). Jednak aforystyczne rozmiary jego Pięciu utworów – jeden kwadrans wobec trzech Beethovena – oraz rozluźnione ramy tonalne i śmiałe techniki artykulacyjne otwierają nowe perspektywy. Lacherstorfer jako popularna skrzypaczka i wokalistka, związana także z austriackim folklorem, dodaje do tradycji kwartetu smyczkowego kolejne elementy.<br/>[Jan Topolski]<br/><br/>Wykonawcy<br/><br/>– skrzypce<br/>– skrzypce<br/>– altówka<br/>– wiolonczela";filharmonia;ECHO Rising Stars / Simply Quartet;null;null;44;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/568/o/27112021.jpg;ECHO Rising Stars  Simply Quartet;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
45;1;Koncert symfoniczny 28.11.2021 g. 18:00;Filharmonia;40.50;5;20.25;0;null;null;null;null;event-45;null;null;Filharmonia Narodowa;0000000000045;00000000045;null;null;0.3;0.1;0.005;0.03;null;null;100;0;0;0;both;0;null;null;"<b>Organizator:</b> Filharmonia Narodowa<br/><b>Miasto</b>: Warszawa<br/><b>Lokacja</b>: Filharmonia Narodowa w Warszawie<br/><b>Czas</b>: 28.11.2021 , g. 18:00 (niedziela)";"Koncert symfoniczny<br/><br/>Wykonawcy:<br/><br/>Orkiestra Filharmonii Narodowej<br/><br/>Andrzej Boreyko dyrygent<br/><br/>Lukáš Vondráček fortepian<br/><br/>Krzysztof Penderecki<br/><br/>II Symfonia [36']<br/><br/>przerwa [20']<br/><br/>Edvard Grieg<br/><br/>Koncert fortepianowy a-moll op. 16 [30']<br/><br/>Gia Kanczeli<br/><br/>The Morning Prayers [23']";filharmonia;Koncert symfoniczny 28.11.2021 g. 18:00;null;null;45;Bilety dostępne;Bilety niedostępne;1;2022-01-01;2021-11-01;1;https://www.bilety24.pl/media/cache/repertoire_big/https---www.bilety24.pl/public/users/388/o/281121g18.jpg;Koncert symfoniczny 28.11.2021 g. 18:00;1;null;0;new;0;1;1;0;0;null;null;null;null;null;0;0;null;null
